code_category_cd,code,user_code,code_removed,code_default,code_calc,system_code,code_dev,rje_code,VSP_Code,VSP_CODE_Category,VSP_Code_desc,Warntime1,Warntime2,CDA_Code,CDA_Code_Description,Description,DoNotShow
516,1553,it,False,False,0,True,2075,,,0,,,,it,Italian,Italian,True
516,1554,jv,False,False,0,True,2076,,,0,,,,jv,Javanese,Javanese,True
516,1555,ja,False,False,0,True,2077,,,0,,,,ja,Japanese,Japanese,False
516,1556,kl,False,False,0,True,2078,,,0,,,,kl,Kalaallisut; Greenlandic,Kalaallisut; Greenlandic,True
516,1557,kn,False,False,0,True,2079,,,0,,,,kn,Kannada,Kannada,True
516,1558,ks,False,False,0,True,2080,,,0,,,,ks,Kashmiri,Kashmiri,True
516,1559,kr,False,False,0,True,2081,,,0,,,,kr,Kanuri,Kanuri,True
516,1560,kk,False,False,0,True,2082,,,0,,,,kk,Kazakh,Kazakh,True
516,1561,km,False,False,0,True,2083,,,0,,,,km,Central Khmer,Central Khmer,True
516,1562,ki,False,False,0,True,2084,,,0,,,,ki,Kikuyu; Gikuyu,Kikuyu; Gikuyu,True
516,1563,rw,False,False,0,True,2085,,,0,,,,rw,Kinyarwanda,Kinyarwanda,True
516,1564,ky,False,False,0,True,2086,,,0,,,,ky,Kirghiz; Kyrgyz,Kirghiz; Kyrgyz,True
516,1565,kv,False,False,0,True,2087,,,0,,,,kv,Komi,Komi,True
516,1566,kg,False,False,0,True,2088,,,0,,,,kg,Kongo,Kongo,True
516,1567,ko,False,False,0,True,2089,,,0,,,,ko,Korean,Korean,True
516,1568,kj,False,False,0,True,2090,,,0,,,,kj,Kuanyama; Kwanyama,Kuanyama; Kwanyama,True
516,1569,ku,False,False,0,True,2091,,,0,,,,ku,Kurdish,Kurdish,True
516,1570,lo,False,False,0,True,2092,,,0,,,,lo,Lao,Lao,True
516,1571,la,False,False,0,True,2093,,,0,,,,la,Latin,Latin,True
516,1572,lv,False,False,0,True,2094,,,0,,,,lv,Latvian,Latvian,True
516,1573,li,False,False,0,True,2095,,,0,,,,li,Limburgan; Limburger; Limburgish,Limburgan; Limburger; Limburgish,True
516,1574,ln,False,False,0,True,2096,,,0,,,,ln,Lingala,Lingala,True
516,1575,lt,False,False,0,True,2097,,,0,,,,lt,Lithuanian,Lithuanian,True
516,1576,lb,False,False,0,True,2098,,,0,,,,lb,Luxembourgish; Letzeburgesch,Luxembourgish; Letzeburgesch,True
516,1577,lu,False,False,0,True,2099,,,0,,,,lu,Luba-Katanga,Luba-Katanga,True
516,1578,lg,False,False,0,True,2100,,,0,,,,lg,Ganda,Ganda,True
516,1579,mk,False,False,0,True,2101,,,0,,,,mk,Macedonian,Macedonian,True
516,1580,mh,False,False,0,True,2102,,,0,,,,mh,Marshallese,Marshallese,True
516,1581,ml,False,False,0,True,2103,,,0,,,,ml,Malayalam,Malayalam,True
516,1582,mi,False,False,0,True,2104,,,0,,,,mi,Maori,Maori,True
516,1583,mr,False,False,0,True,2105,,,0,,,,mr,Marathi,Marathi,True
516,1584,ms,False,False,0,True,2106,,,0,,,,ms,Malay,Malay,True
516,1585,mg,False,False,0,True,2107,,,0,,,,mg,Malagasy,Malagasy,True
516,1586,mt,False,False,0,True,2108,,,0,,,,mt,Maltese,Maltese,True
516,1587,mn,False,False,0,True,2109,,,0,,,,mn,Mongolian,Mongolian,True
516,1588,na,False,False,0,True,2110,,,0,,,,na,Nauru,Nauru,True
516,1589,nv,False,False,0,True,2111,,,0,,,,nv,Navajo; Navaho,Navajo; Navaho,True
516,1590,nr,False,False,0,True,2112,,,0,,,,nr,Ndebele, South; South Ndebele,Ndebele, South; South Ndebele,True
516,1591,nd,False,False,0,True,2113,,,0,,,,nd,Ndebele, North; North Ndebele,Ndebele, North; North Ndebele,True
516,1592,ng,False,False,0,True,2114,,,0,,,,ng,Ndonga,Ndonga,True
516,1593,ne,False,False,0,True,2115,,,0,,,,ne,Nepali,Nepali,True
516,1594,nn,False,False,0,True,2116,,,0,,,,nn,Norwegian Nynorsk; Nynorsk, Norwegian,Norwegian Nynorsk; Nynorsk, Norwegian,True
516,1595,nb,False,False,0,True,2117,,,0,,,,nb,Bokmål, Norwegian; Norwegian Bokmål,Bokmål, Norwegian; Norwegian Bokmål,True
516,1596,no,False,False,0,True,2118,,,0,,,,no,Norwegian,Norwegian,True
516,1597,ny,False,False,0,True,2119,,,0,,,,ny,Chichewa; Chewa; Nyanja,Chichewa; Chewa; Nyanja,True
516,1598,oc,False,False,0,True,2120,,,0,,,,oc,Occitan (post 1500),Occitan (post 1500); Provençal,True
516,1599,oj,False,False,0,True,2121,,,0,,,,oj,Ojibwa,Ojibwa,True
516,1600,or,False,False,0,True,2122,,,0,,,,or,Oriya,Oriya,True
516,1601,om,False,False,0,True,2123,,,0,,,,om,Oromo,Oromo,True
516,1602,os,False,False,0,True,2124,,,0,,,,os,Ossetian; Ossetic,Ossetian; Ossetic,True
516,1603,pa,False,False,0,True,2125,,,0,,,,pa,Panjabi; Punjabi,Panjabi; Punjabi,True
516,1604,fa,False,False,0,True,2126,,,0,,,,fa,Persian,Persian,True
516,1605,pi,False,False,0,True,2127,,,0,,,,pi,Pali,Pali,True
516,1606,pl,False,False,0,True,2128,,,0,,,,pl,Polish,Polish,True
516,1607,pt,False,False,0,True,2129,,,0,,,,pt,Portuguese,Portuguese,True
516,1608,ps,False,False,0,True,2130,,,0,,,,ps,Pushto; Pashto,Pushto; Pashto,True
516,1609,qu,False,False,0,True,2131,,,0,,,,qu,Quechua,Quechua,True
516,1610,rm,False,False,0,True,2132,,,0,,,,rm,Romansh,Romansh,True
516,1611,ro,False,False,0,True,2133,,,0,,,,ro,Romanian; Moldavian; Moldovan,Romanian; Moldavian; Moldovan,True
516,1612,rn,False,False,0,True,2134,,,0,,,,rn,Rundi,Rundi,True
516,1613,ru,False,False,0,True,2135,,,0,,,,ru,Russian,Russian,True
516,1614,sg,False,False,0,True,2136,,,0,,,,sg,Sango,Sango,True
516,1615,sa,False,False,0,True,2137,,,0,,,,sa,Sanskrit,Sanskrit,True
516,1616,si,False,False,0,True,2138,,,0,,,,si,Sinhala; Sinhalese,Sinhala; Sinhalese,True
516,1617,sk,False,False,0,True,2139,,,0,,,,sk,Slovak,Slovak,True
516,1618,sl,False,False,0,True,2140,,,0,,,,sl,Slovenian,Slovenian,True
516,1619,se,False,False,0,True,2141,,,0,,,,se,Northern Sami,Northern Sami,True
516,1620,sm,False,False,0,True,2142,,,0,,,,sm,Samoan,Samoan,True
516,1621,sn,False,False,0,True,2143,,,0,,,,sn,Shona,Shona,True
516,1622,sd,False,False,0,True,2144,,,0,,,,sd,Sindhi,Sindhi,True
516,1623,so,False,False,0,True,2145,,,0,,,,so,Somali,Somali,True
516,1624,st,False,False,0,True,2146,,,0,,,,st,Sotho, Southern,Sotho, Southern,True
516,1625,sc,False,False,0,True,2148,,,0,,,,sc,Sardinian,Sardinian,True
516,1626,sr,False,False,0,True,2149,,,0,,,,sr,Serbian,Serbian,True
516,1627,ss,False,False,0,True,2150,,,0,,,,ss,Swati,Swati,True
516,1628,su,False,False,0,True,2151,,,0,,,,su,Sundanese,Sundanese,True
516,1629,sw,False,False,0,True,2152,,,0,,,,sw,Swahili,Swahili,True
516,1630,sv,False,False,0,True,2153,,,0,,,,sv,Swedish,Swedish,True
516,1631,ty,False,False,0,True,2154,,,0,,,,ty,Tahitian,Tahitian,True
516,1632,ta,False,False,0,True,2155,,,0,,,,ta,Tamil,Tamil,True
516,1633,tt,False,False,0,True,2156,,,0,,,,tt,Tatar,Tatar,True
516,1634,te,False,False,0,True,2157,,,0,,,,te,Telugu,Telugu,True
516,1635,tg,False,False,0,True,2158,,,0,,,,tg,Tajik,Tajik,True
516,1636,tl,False,False,0,True,2159,,,0,,,,tl,Tagalog,Tagalog,True
516,1637,th,False,False,0,True,2160,,,0,,,,th,Thai,Thai,True
516,1638,bo,False,False,0,True,2161,,,0,,,,bo,Tibetan,Tibetan,True
516,1639,ti,False,False,0,True,2162,,,0,,,,ti,Tigrinya,Tigrinya,True
516,1640,to,False,False,0,True,2163,,,0,,,,to,Tonga (Tonga Islands),Tonga (Tonga Islands),True
516,1641,tn,False,False,0,True,2164,,,0,,,,tn,Tswana,Tswana,True
516,1642,ts,False,False,0,True,2165,,,0,,,,ts,Tsonga,Tsonga,True
516,1643,tk,False,False,0,True,2166,,,0,,,,tk,Turkmen,Turkmen,True
516,1644,tr,False,False,0,True,2167,,,0,,,,tr,Turkish,Turkish,True
516,1645,tw,False,False,0,True,2168,,,0,,,,tw,Twi,Twi,True
516,1646,ug,False,False,0,True,2169,,,0,,,,ug,Uighur; Uyghur,Uighur; Uyghur,True
516,1647,uk,False,False,0,True,2170,,,0,,,,uk,Ukrainian,Ukrainian,True
516,1648,ur,False,False,0,True,2171,,,0,,,,ur,Urdu,Urdu,True
516,1649,uz,False,False,0,True,2172,,,0,,,,uz,Uzbek,Uzbek,True
516,1650,ve,False,False,0,True,2173,,,0,,,,ve,Venda,Venda,True
516,1651,vi,False,False,0,True,2174,,,0,,,,vi,Vietnamese,Vietnamese,True
516,1652,vo,False,False,0,True,2175,,,0,,,,vo,Volapük,Volapük,True
516,1653,cy,False,False,0,True,2176,,,0,,,,cy,Welsh,Welsh,True
516,1654,wa,False,False,0,True,2177,,,0,,,,wa,Walloon,Walloon,True
516,1655,wo,False,False,0,True,2178,,,0,,,,wo,Wolof,Wolof,True
516,1656,xh,False,False,0,True,2179,,,0,,,,xh,Xhosa,Xhosa,True
516,1657,yi,False,False,0,True,2180,,,0,,,,yi,Yiddish,Yiddish,True
516,1658,yo,False,False,0,True,2181,,,0,,,,yo,Yoruba,Yoruba,True
516,1659,za,False,False,0,True,2182,,,0,,,,za,Zhuang; Chuang,Zhuang; Chuang,True
516,1660,zu,False,False,0,True,2183,,,0,,,,zu,Zulu,Zulu,True
519,1661,zxx,False,False,0,True,1802,,,0,,,,ASKU,Declined to Specify,Declined to Specify,False
532,1662,,False,False,0,True,1900,,,0,,,,,,Problem/Diagnosis,False
532,1663,,False,False,0,True,1901,,,0,,,,,,Procedure,False
532,1664,,False,False,0,True,1902,,,0,,,,,,Family History,False
532,1665,,False,False,0,True,1903,,,0,,,,,,Medications,False
532,1666,,False,False,0,True,1904,,,0,,,,,,Lab Specimens,False
533,1667,,False,False,0,False,0,,,0,,,,BRO,Brother,Brother,False
533,1668,,False,False,0,False,0,,,0,,,,CGV,Care Giver,Care Giver,False
533,1669,,False,False,0,False,0,,,0,,,,FCH,Foster Child,Foster Child,False
533,1670,,False,False,0,False,0,,,0,,,,FTH,Father,Father,False
533,1671,,False,False,0,False,0,,,0,,,,GRD,Guardian,Guardian,False
533,1672,,False,False,0,False,0,,,0,,,,GRP,Grandparent,Grandparent,False
533,1673,,False,False,0,False,0,,,0,,,,MTH,Mother,Mother,False
533,1674,,False,False,0,False,0,,,0,,,,OTH,Other,Other,False
533,1675,,False,False,0,False,0,,,0,,,,PAR,Parent,Parent,False
533,1676,,False,False,0,False,0,,,0,,,,SCH,Stepchild,Stepchild,False
533,1677,,False,False,0,False,0,,,0,,,,SEL,Self,Self,False
533,1678,,False,False,0,False,0,,,0,,,,SIB,Sibling,Sibling,False
533,1679,,False,False,0,False,0,,,0,,,,SIS,Sister,Sister,False
533,1680,,False,False,0,False,0,,,0,,,,SPO,Spouse,Spouse,False
534,1681,,False,False,0,False,0,,,0,,,,LT,Left Thigh,Left Thigh,False
534,1682,,False,False,0,False,0,,,0,,,,LA,Left Arm,Left Arm,False
534,1683,,False,False,0,False,0,,,0,,,,LD,Left Deltoid,Left Deltoid,False
534,1684,,False,False,0,False,0,,,0,,,,LG,Left Gluteous Medius,Left Gluteous Medius,False
534,1685,,False,False,0,False,0,,,0,,,,LVL,Left Vastus Lateralis,Left Vastus Lateralis,False
534,1686,,False,False,0,False,0,,,0,,,,LLFA,Left Lower Forearm,Left Lower Forearm,False
534,1687,,False,False,0,False,0,,,0,,,,RA,Right Arm,Right Arm,False
534,1688,,False,False,0,False,0,,,0,,,,RT,Right Thigh,Right Thigh,False
534,1689,,False,False,0,False,0,,,0,,,,RVL,Right Vastus Lateralis,Right Vastus Lateralis,False
534,1690,,False,False,0,False,0,,,0,,,,RG,Right Gluteous Medius,Right Gluteous Medius,False
534,1691,,False,False,0,False,0,,,0,,,,RD,Right Deltoid,Right Deltoid,False
534,1692,,False,False,0,False,0,,,0,,,,RLFA,Right Lower Forearm,Right Lower Forearm,False
535,1693,AB,False,False,0,False,0,,,0,,,,AB,Abbott Laboratories,Abbot Laboratories,False
535,1694,ACA,False,False,0,False,0,,,0,,,,ACA,Acambis, Inc,Acambis, Inc,False
535,1695,AD,False,False,0,False,0,,,0,,,,AD,Adams Laboratories, Inc.,Adams Laboratories, Inc.,False
535,1696,AKR,False,False,0,False,0,,,0,,,,AKR,Akorn, Inc,Akorn, Inc,False
535,1697,,False,False,0,False,0,,,0,,,,ALP,Alpha Therapeutic Corporation,Alpha Therapeutic Corporation,False
535,1698,,False,False,0,False,0,,,0,,,,AR,Armour,Armour,False
535,1699,,False,False,0,False,0,,,0,,,,AVB,Aventis Behring L.L.C.,Aventis Behring L.L.C.,False
535,1700,,False,False,0,False,0,,,0,,,,AVI,Aviron,Aviron,False
535,1701,,False,False,0,False,0,,,0,,,,BRR,Barr Laboratories,Barr Laboratories,False
535,1702,,False,False,0,False,0,,,0,,,,BAH,Baxter Healthcare Corporation,Baxter Healthcare Corporation,False
535,1703,,False,False,0,False,0,,,0,,,,BA,Baxter Healthcare Corporation-inactive,Baxter Healthcare Corporation-inactive,False
535,1704,,False,False,0,False,0,,,0,,,,BAY,Bayer Corporation,Bayer Corporation,False
535,1705,,False,False,0,False,0,,,0,,,,BP,Berna Products,Berna Products,False
535,1706,,False,False,0,False,0,,,0,,,,BPC,Berna Products Corporation,Berna Products Corporation,False
535,1707,,False,False,0,False,0,,,0,,,,BTP,Biotest Pharmaceuticals Corporation,Biotest Pharmaceuticals Corporation,False
535,1708,,False,False,0,False,0,,,0,,,,CNJ,Cangene Corporation,Cangene Corporation,False
535,1709,,False,False,0,False,0,,,0,,,,CMP,Celltech Medeva Pharmaceuticals,Celltech Medeva Pharmaceuticals,False
535,1710,,False,False,0,False,0,,,0,,,,CEN,Centeon L.L.C.,Centeon L.L.C.,False
535,1711,,False,False,0,False,0,,,0,,,,CHI,Chiron Corporation,Chiron Corporation,False
535,1712,,False,False,0,False,0,,,0,,,,CON,Connaught,Connaught,False
535,1713,,False,False,0,False,0,,,0,,,,CSL,CSL Behring, Inc,CSL Behring, Inc,False
535,1714,,False,False,0,False,0,,,0,,,,DVC,DynPort Vaccine Company, LLC,DynPort Vaccine Company, LLC,False
535,1715,,False,False,0,False,0,,,0,,,,MIP,Emergent BioDefense Operations Lansing,Emergent BioDefense Operations Lansing,False
535,1716,,False,False,0,False,0,,,0,,,,EVN,Evans Medical Limited,Evans Medical Limited,False
535,1717,,False,False,0,False,0,,,0,,,,GEO,GeoVax Labs, Inc.,GeoVax Labs, Inc.,False
535,1718,,False,False,0,False,0,,,0,,,,SKB,GlaxoSmithKline,GlaxoSmithKline,False
535,1719,,False,False,0,False,0,,,0,,,,GRE,Greer Laboratories, Inc.,Greer Laboratories, Inc.,False
535,1720,,False,False,0,False,0,,,0,,,,IAG,Immuno International AG,Immuno International AG,False
535,1721,,False,False,0,False,0,,,0,,,,IUS,Immuno-U.S., Inc.,Immuno-U.S., Inc.,False
535,1722,,False,False,0,False,0,,,0,,,,INT,Intercell Biomedical,Intercell Biomedical,False
535,1723,,False,False,0,False,0,,,0,,,,JNJ,Johnson and Johnson,Johnson and Johnson,False
535,1724,,False,False,0,False,0,,,0,,,,KGC,Korea Green Cross Corporation,Korea Green Cross Corporation,False
535,1725,,False,False,0,False,0,,,0,,,,LED,Lederle,Lederle,False
535,1726,,False,False,0,False,0,,,0,,,,MBL,Massachusetts Biologic Laboratories,Massachusetts Biologic Laboratories,False
535,1727,,False,False,0,False,0,,,0,,,,MA,Massachusetts Public Health Biologic Laboratories,Massachusetts Public Health Biologic Lab,False
535,1728,,False,False,0,False,0,,,0,,,,MED,MedImmune, Inc.,MedImmune, Inc.,False
535,1729,,False,False,0,False,0,,,0,,,,MSD,Merck & Co., Inc.,Merck & Co., Inc.,False
535,1730,,False,False,0,False,0,,,0,,,,IM,Merieux,Merieux,False
535,1731,,False,False,0,False,0,,,0,,,,MIL,Miles,Miles,False
535,1732,,False,False,0,False,0,,,0,,,,NAB,NABI,NABI,False
535,1733,,False,False,0,False,0,,,0,,,,NYB,New York Blood Center,New York Blood Center,False
535,1734,,False,False,0,False,0,,,0,,,,NAV,North American Vaccine, Inc.,North American Vaccine, Inc.,False
535,1735,,False,False,0,False,0,,,0,,,,NOV,Novartis Pharmaceutical Corporation,Novartis Pharmaceutical Corporation,False
535,1736,,False,False,0,False,0,,,0,,,,NVX,Novavax, Inc.,Novavax, Inc.,False
535,1737,,False,False,0,False,0,,,0,,,,OTC,Organon Teknika Corporation,Organon Teknika Corporation,False
535,1738,,False,False,0,False,0,,,0,,,,ORT,Ortho-clinical Diagnostics,Ortho-clinical Diagnostics,False
535,1739,,False,False,0,False,0,,,0,,,,OTH,Other manufacturer,Other manufacturer,False
535,1740,,False,False,0,False,0,,,0,,,,PD,Parkedale Pharmaceuticals,Parkedale Pharmaceuticals,False
535,1741,,False,False,0,False,0,,,0,,,,PFR,Pfizer, Inc,Pfizer, Inc,False
535,1742,,False,False,0,False,0,,,0,,,,PWJ,PowderJect Pharmaceuticals,PowderJect Pharmaceuticals,False
535,1743,,False,False,0,False,0,,,0,,,,PRX,Praxis Biologics,Praxis Biologics,False
535,1744,,False,False,0,False,0,,,0,,,,PMC,sanofi pasteur,sanofi pasteur,False
535,1745,,False,False,0,False,0,,,0,,,,SCL,Sclavo, Inc.,Sclavo, Inc.,False
535,1746,,False,False,0,False,0,,,0,,,,SOL,Solvay Pharmaceuticals,Solvay Pharmaceuticals,False
535,1747,,False,False,0,False,0,,,0,,,,SI,Swiss Serum and Vaccine Inst.,Swiss Serum and Vaccine Inst.,False
535,1748,,False,False,0,False,0,,,0,,,,TAL,Talecris Biotherapeutics,Talecris Biotherapeutics,False
535,1749,,False,False,0,False,0,,,0,,,,JPN,The Research Foundation for Microbial Diseases of Osaka University (BIKEN),The Research Foundation for Microbial Di,False
535,1750,,False,False,0,False,0,,,0,,,,USA,United States Army Medical Research and Material Command,United States Army Medical Research and ,False
535,1751,,False,False,0,False,0,,,0,,,,UNK,Unknown manufacturer,Unknown manufacturer,False
535,1752,,False,False,0,False,0,,,0,,,,VXG,VaxGen,VaxGen,False
535,1753,,False,False,0,False,0,,,0,,,,WAL,Wyeth,Wyeth,False
535,1754,,False,False,0,False,0,,,0,,,,WA,Wyeth-Ayerst,Wyeth-Ayerst,False
535,1755,,False,False,0,False,0,,,0,,,,ZLB,ZLB Behring,ZLB Behring,False
536,1756,MU2,False,False,0,False,0,,,0,,,,,,Meaningful Use Stage 2,False
537,1757,1,False,False,0,False,0,,,0,,,,,,Eastern,False
537,1758,2,False,False,0,False,0,,,0,,,,,,Pacific,False
537,1759,3,False,False,0,False,0,,,0,,,,,,Mountain,False
537,1760,4,False,False,0,False,0,,,0,,,,,,Mountain-Phoenix,False
537,1761,5,False,False,0,False,0,,,0,,,,,,Central,False
537,1762,6,False,False,0,False,0,,,0,,,,,,Atlantic,False
537,1763,7,False,False,0,False,0,,,0,,,,,,Alaska,False
537,1764,8,False,False,0,False,0,,,0,,,,,,Hawaii-Aleutian,False
539,1765,DK,False,False,0,False,0,,,0,,,,,,Ordering Provider,False
39,1766,53,False,False,0,False,0,,,0,,,,,,Discontinued Procedure,
39,1767,54,False,False,0,False,0,,,0,,,,,,Surgical Care Only,
39,1768,58,False,False,0,False,0,,,0,,,,,,Staged or Related Procedure by same Dr.,
39,1769,59,False,False,0,False,0,,,0,,,,,,Distinct Procedural Service,
39,1770,62,False,False,0,False,0,,,0,,,,,,Two Primary Surgeons,
39,1771,66,False,False,0,False,0,,,0,,,,,,Surgical Team,
39,1772,73,False,False,0,False,0,,,0,,,,,,Disc. Out-patient Proc before Anesthesia,
39,1773,74,False,False,0,False,0,,,0,,,,,,Disc. Out-patient Proc after Anesthesia,
39,1774,77,False,False,0,False,0,,,0,,,,,,Repeat Procedure by Another Dr,
39,1775,78,False,False,0,False,0,,,0,,,,,,Unplanned Return to Oper Rm same Dr,
39,1776,79,False,False,0,False,0,,,0,,,,,,Unrelated Procedure by Same Dr,
39,1777,80,False,False,0,False,0,,,0,,,,,,Assistant Surgeon,
39,1778,81,False,False,0,False,0,,,0,,,,,,Minimum Assistant Surgeon,
39,1779,82,False,False,0,False,0,,,0,,,,,,Assistant Surgeon,
39,1780,8P,False,False,0,False,0,,,0,,,,,,Performance Measure Exclusion 4,
39,1781,90,False,False,0,False,0,,,0,,,,,,Reference (Outside) Laboratory,
39,1782,91,False,False,0,False,0,,,0,,,,,,Repeat Clinical Diagnostic Lab Test,
39,1783,92,False,False,0,False,0,,,0,,,,,,Alternative Lab Platform Testing,
200,1784,BIF,False,False,0,False,0,,,0,,,,,,Bifocal,False
200,1785,TRI,False,False,0,False,0,,,0,,,,,,Trifocal,False
200,1786,PAL,False,False,0,False,0,,,0,,,,,,Progressive,False
541,1787,AGP,False,False,0,False,0,,,0,,,,,,Aspheric GP,False
541,1788,CRP,False,False,0,False,0,,,0,,,,,,Corneal Reshaping,False
541,1789,KGP,False,False,0,False,0,,,0,,,,,,Keratoconus GP,False
541,1790,PGP,False,False,0,False,0,,,0,,,,,,Progressive Multifocal GP,False
541,1791,RGP,False,False,0,False,0,,,0,,,,,,Reverse Geometry GP,False
541,1792,SGP,False,False,0,False,0,,,0,,,,,,Scleral GP,False
541,1793,SPP,False,False,0,False,0,,,0,,,,,,Spherical GP,False
541,1794,TGP,False,False,0,False,0,,,0,,,,,,Toric GP,False
541,1795,TBP,False,False,0,False,0,,,0,,,,,,Translating Bifocal GP,False
541,1796,THP,False,False,0,False,0,,,0,,,,,,Trifocal/Hybrid GP,False
5,1797,17,False,False,0,True,0,,,0,,,,,,Dental Maintenance Organization,
5,1798,FI,False,False,0,True,0,,,0,,,,,,Federal Employees Program,
5,1799,MA,False,False,1,True,0,,,0,,,,,,Medicare Part A,
59,1800,21,False,False,0,True,0,,,0,,,,,,Other,
59,1801,20,False,False,0,True,0,,,0,,,,,,Life Partner,
59,1802,12,False,False,0,True,0,,,0,,,,,,Cadaver Donor,
59,1803,11,False,False,0,True,0,,,0,,,,,,Organ Donor,
411,1804,47,False,False,0,True,0,,,0,,,,,,Other Liability Insurance,
411,1805,43,False,False,0,True,0,,,0,,,,,,Disabled Beneficiary with LGHP,
411,1806,42,False,False,0,True,0,,,0,,,,,,Veteran's Administration,
411,1807,41,False,False,0,True,0,,,0,,,,,,Black Lung,
411,1808,16,False,False,0,True,0,,,0,,,,,,Public Health Service,
411,1809,15,False,False,0,True,0,,,0,,,,,,Worker's Compensation,
411,1810,14,False,False,0,True,0,,,0,,,,,,No-fault Insurance,
411,1811,13,False,False,0,True,0,,,0,,,,,,End-Stage Renal Disease Beneficiary,
411,1812,12,False,False,0,True,0,,,0,,,,,,Working Aged Beneficiary or Spouse Emplr,
501,1813,P4,False,False,0,True,0,,,0,,,,,,Pathology Report,
501,1814,LA,False,False,0,True,0,,,0,,,,,,Laboratory Results,
501,1815,M1,False,False,0,True,0,,,0,,,,,,Medical Record Attachment,
501,1816,OC,False,False,0,True,0,,,0,,,,,,Oxygen Content Averaging Report,
501,1817,OD,False,False,0,True,0,,,0,,,,,,Orders and Treatments Document,
501,1818,OX,False,False,0,True,0,,,0,,,,,,Oxygen Therapy Certification,
501,1819,V5,False,False,0,True,0,,,0,,,,,,Death Notification,
501,1820,P5,False,False,0,True,0,,,0,,,,,,Patient Medical History Document,
501,1821,PE,False,False,0,True,0,,,0,,,,,,Parenteral or Enteral Certification,
501,1822,PY,False,False,0,True,0,,,0,,,,,,Physician's Report,
501,1823,SG,False,False,0,True,0,,,0,,,,,,Symptoms Document,
501,1824,IR,False,False,0,True,0,,,0,,,,,,State School Immunication Records,
501,1825,PQ,False,False,0,True,0,,,0,,,,,,Paramedical Results,
501,1826,XP,False,False,0,True,0,,,0,,,,,,Photographs,
501,1827,OE,False,False,0,True,0,,,0,,,,,,Objective Physical Exam Document,
501,1828,10,False,False,0,True,0,,,0,,,,,,Continued Treatment,
501,1829,RX,False,False,0,True,0,,,0,,,,,,Renewable Oxygen Content Report,
501,1830,15,False,False,0,True,0,,,0,,,,,,Justification for Admission,
501,1831,I5,False,False,0,True,0,,,0,,,,,,Immunization Record,
501,1832,21,False,False,0,True,0,,,0,,,,,,Recovery Plan,
501,1833,BT,False,False,0,True,0,,,0,,,,,,Blanket Test Results,
501,1834,A4,False,False,0,True,0,,,0,,,,,,Autopsy Report,
501,1835,BS,False,False,0,True,0,,,0,,,,,,Baseline,
501,1836,BR,False,False,0,True,0,,,0,,,,,,Benchmark Testing Results,
501,1837,B4,False,False,0,True,0,,,0,,,,,,Referral Form,
501,1838,13,False,False,0,True,0,,,0,,,,,,Certified Test Report,
501,1839,11,False,False,0,True,0,,,0,,,,,,Chemical Analysis,
501,1840,A3,False,False,0,True,0,,,0,,,,,,Allergies/Sensitivities Document,
501,1841,AM,False,False,0,True,0,,,0,,,,,,Ambulance Certification,
501,1842,CK,False,False,0,True,0,,,0,,,,,,Consent Forms,
501,1843,HR,False,False,0,True,0,,,0,,,,,,Health Clinic Records,
501,1844,HC,False,False,0,True,0,,,0,,,,,,Health Certificate,
501,1845,DJ,False,False,0,True,0,,,0,,,,,,Discharge Monitoring Report,
501,1846,B3,False,False,0,True,0,,,0,,,,,,Physician Order,
501,1847,D2,False,False,0,True,0,,,0,,,,,,Drug Profile Document,
501,1848,09,False,False,0,True,0,,,0,,,,,,Progress Report,
501,1849,CB,False,False,0,True,0,,,0,,,,,,Chiropractic Justification,
501,1850,03,False,False,0,True,0,,,0,,,,,,Report Justifying Treatment Beyond,
501,1851,04,False,False,0,True,0,,,0,,,,,,Drugs Administered,
501,1852,05,False,False,0,True,0,,,0,,,,,,Treatment Diagnosis,
501,1853,06,False,False,0,True,0,,,0,,,,,,Initial Assessment,
501,1854,07,False,False,0,True,0,,,0,,,,,,Functional Goals,
501,1855,08,False,False,0,True,0,,,0,,,,,,Plan of Treatment,
501,1856,DB,False,False,0,True,0,,,0,,,,,,Durable Medical Equipment Rx,
502,1857,EM,False,False,0,True,0,,,0,,,,,,E-Mail,
502,1858,EL,False,False,0,True,0,,,0,,,,,,Electronically Only,
502,1859,FT,False,False,0,True,0,,,0,,,,,,File Transfer,
506,1860,EI,False,False,0,True,0,,,0,,,,,,Employer's Identification Number,
506,1861,SY,False,False,0,True,0,,,0,,,,,,Social Security Number,
39,1862,4p,False,False,0,False,0,,,0,,,,,,test,
39,1863,99,False,False,0,False,0,,,0,,,,,,Test,
9,1864,,False,False,0,True,0,,3M,9,Disposable 3 months,,,,,Disposable 3 months,
9,1865,,False,False,0,True,0,,6M,9,Disposable 6 months,,,,,Disposable 6 months,
9,1866,ANLY,False,False,0,True,0,,1Y,9,Conventional 1 year,,,,,Conventional 1 year,
9,1867,,False,False,0,True,0,,2Y,9,Conventional 2 years,,,,,Conventional 2 years,
81,1868,0,False,False,0,False,0,,,0,,,,,,Reichert ORA,
88,1869,,False,False,0,False,0,,,0,,,,,,Dispensor Error,
39,1870,QW,False,False,0,False,1936,,,0,,,,,,QW CLIA-Waived laboratory,
516,1871,ace,False,False,0,False,0,,,0,,,,ace,Achinese,Achinese,True
516,1872,ach,False,False,0,False,0,,,0,,,,ach,Acoli,Acoli,True
